sample id,signal strength,attention,meditation,delta,theta,low alpha,high alpha,low beta,high beta,low gamma,high gamma
883,0,80,57,7709,3113,4359,11353,9681,9465,2249,2089
884,0,66,64,9193,11180,26366,9682,6279,2540,2907,1708
885,0,69,61,129700,8133,10457,6055,10359,6546,3164,2627
886,0,78,61,6575,22761,2992,3351,5097,8947,4365,1564
887,0,70,56,5649,19895,11276,5849,4201,8689,2206,1628
888,0,69,44,103684,68200,18563,23792,20813,4892,5112,3026
889,0,51,40,124500,101662,26871,23606,8868,4655,2498,2666
890,0,34,51,137521,90055,35713,23161,11073,4623,1607,2593
891,0,24,56,77140,26442,29476,5874,5408,5634,5918,3750
892,0,34,53,431496,64358,18727,9896,10409,11439,3681,1177
893,0,44,48,17271,27241,6921,2810,4191,3963,3954,2225
894,0,48,48,81837,48626,34366,6629,14897,4277,4399,1732
895,0,51,50,126675,21311,17591,20292,5330,7835,7258,1480
896,0,50,61,130281,25869,52776,2534,14015,7798,3727,2225
897,0,43,70,184189,73706,25758,32161,3146,7022,2830,2450
898,0,53,61,148589,16191,1041,2842,1817,3289,1143,724
899,0,37,51,99722,26443,8333,2134,1615,737,651,505
900,0,35,37,56224,15256,4811,979,5457,1896,2135,563
901,0,37,34,500421,376451,41046,167493,38934,28941,63456,57812
902,0,27,53,1230981,87394,145505,73346,21633,19042,28553,30490
903,0,44,64,17819,13654,27692,9060,3019,6320,1612,1328
904,0,38,67,251860,153521,16354,42154,7511,8343,2065,2095
905,0,47,84,14676,2858,32761,27371,9735,8846,976,1944
906,0,56,78,16244,19444,15981,12072,6131,10831,1705,2571
907,0,63,69,7790,16317,4972,17164,6185,11083,986,1367
908,0,70,70,215641,34130,2727,21719,11989,6524,3672,2156
909,0,69,63,30773,20406,28443,9642,7235,6848,998,1341
910,0,51,66,3974,65383,82548,7943,8211,3896,4969,3888
911,0,44,64,26077,34264,4222,12861,3877,6186,1818,1344
912,0,50,60,21577,16920,4040,5242,15116,4224,5270,993
913,0,35,57,81865,18048,11664,8045,2240,850,617,270
914,0,38,67,9531,9037,59555,7871,6546,2620,3064,2405
915,0,38,77,6436,10885,16214,8889,6955,5098,2882,3016
916,0,35,77,7606,22806,3489,5512,5310,3654,2799,3492
917,0,41,70,155233,73708,14235,31280,5817,5692,1876,1463
918,0,56,56,20058,10946,12204,2812,5277,5380,3678,1099
919,0,60,50,10115,12948,4480,6335,3201,5043,2836,1817
920,0,54,54,114618,19633,7430,3862,1062,2300,1190,236
921,0,66,50,23000,35831,10158,5077,9244,7870,2549,1436
922,0,61,50,18419,12658,2216,16140,7585,4488,2359,2148
923,0,54,44,203916,61950,18533,6095,12372,7932,2446,2924
924,0,56,54,62619,16490,50801,5038,12862,5289,4978,2173
925,0,48,54,97866,53098,14855,6696,8655,5627,2093,2928
926,0,43,50,454811,59815,24007,5795,7258,5912,1540,2084
927,0,43,56,12857,18631,8891,5741,5284,3589,2803,2954
928,0,51,44,87267,8150,1240,4097,2177,2313,742,741
929,0,50,54,101556,17118,17744,3846,1543,2306,696,687
930,0,56,61,34619,17308,9405,13405,5539,6347,1360,1996
931,0,44,56,48105,44253,13286,4933,4434,1870,3705,926
932,0,29,51,166347,31752,2704,4994,2637,1119,994,655
933,0,24,56,99482,28861,49144,12923,4162,3530,2515,3397
934,0,14,63,35566,18394,41281,7090,7570,4000,1975,1769
935,0,30,75,14373,3927,12008,4922,5628,4046,3303,2418
936,0,44,80,14009,11006,312,6627,2798,2368,2318,1603
937,0,60,78,16976,4362,4439,18414,5469,6179,1509,2885
938,0,66,69,22800,25181,16083,7185,6786,5426,1140,1446
939,0,67,54,6109,17615,2879,5995,7399,5979,1876,1911
940,0,70,54,11378,16495,9912,1308,5216,6149,2037,2099
941,0,74,47,7750,9896,8503,3525,6040,5143,2235,2067
942,0,80,44,14248,11172,10125,2284,7196,5769,2496,3397
943,0,78,53,36672,3283,3332,2316,2556,1859,323,570
944,0,78,63,7564,7478,10513,10285,4639,5597,2112,1629
945,0,70,66,26511,27262,15622,13716,6131,6583,1358,1944
946,0,75,63,10666,7014,2771,5458,13452,5791,2724,3045
947,0,66,61,5173,26939,8095,11092,4083,3756,1661,2633
948,0,69,53,15386,7888,6662,1343,2195,4922,1716,1953
949,0,61,41,325657,87605,8034,10747,4985,4434,2017,1663
950,0,64,48,8220,4025,6611,5644,5047,8539,2107,2472
951,0,67,51,45021,33283,13864,19547,5377,9200,2268,5190
952,0,48,57,26099,51512,54231,17926,3266,3575,3741,1791
953,0,57,66,340701,45278,11799,27599,11906,14017,2095,1425
954,0,41,60,62701,63148,15887,9381,9648,5778,2315,2602
955,0,35,50,48065,13763,1175,2925,2156,1002,1470,432
956,0,40,41,26602,43117,26298,3851,15465,3474,2175,1803
957,0,29,48,5833,20397,27034,19444,17138,3796,1750,3095
958,0,34,51,20824,15931,5121,6591,5438,2834,1434,4477
959,0,44,56,8030,10433,3655,4511,2830,4333,2456,2741
960,0,50,63,14334,12010,10897,6387,3146,2729,2112,1709
961,0,47,53,114981,94526,14468,21784,6853,4352,5450,2346
962,0,43,54,120303,73516,12845,40374,9015,8680,3158,1333
963,0,34,54,182626,50333,14868,14608,5167,5138,2544,2855
964,0,40,57,12908,4789,3944,10924,2566,3746,781,1613
965,0,38,60,62776,26529,7880,3558,1843,1216,783,698
966,0,40,67,13417,27593,31500,36450,12252,7022,4817,2168
967,0,41,77,4792,15159,33630,12094,15011,5573,2133,1680
968,0,21,70,112833,33253,9741,16156,1266,1107,594,251
969,0,30,91,9352,4261,38989,5146,3862,4050,1447,2272
970,0,27,77,189934,55847,12282,8069,1978,4462,815,632
971,0,29,66,14917,41531,16731,9727,6138,7105,2077,3631
972,0,40,66,125487,89819,35861,34991,6282,10130,3103,3590
973,0,37,50,31454,44431,20406,6455,5749,4169,4294,2137
974,0,40,66,13172,14208,39584,9615,3928,4654,1778,2303
975,0,34,60,92586,21921,4226,1639,3697,1468,754,437
976,0,30,60,22829,56944,32235,21987,18018,5538,4344,1992
977,0,27,64,85000,18608,13043,4446,3072,1453,774,585
978,0,27,57,156200,49549,55461,13363,4459,9885,2614,1537
979,0,23,60,230198,158178,34817,8871,9734,6051,3030,3970
980,0,16,54,306123,9887,3399,1261,1960,350,578,397
981,0,24,54,27487,34076,19762,17381,8164,6878,2768,3044
982,0,29,53,59341,23410,33897,3880,8813,9043,1144,2212
983,0,35,69,11485,14981,4236,33122,4672,2973,2556,1658
984,0,47,78,61404,38215,16466,33006,6007,6763,1391,1568
985,0,43,77,22352,46163,14019,28510,10545,6147,3018,2284
986,0,50,57,17879,45527,4451,3083,3465,13367,3103,2157
987,0,53,57,27753,5500,7311,13906,5141,2448,2320,3327
988,0,41,51,329965,178742,61543,42253,13280,6138,2577,2016
989,0,29,48,15971,110564,31602,19474,7032,3306,2600,6209
990,0,10,69,193954,39726,86107,11068,22481,3653,4156,4545
991,0,7,61,20445,45654,37611,17270,26090,5877,3926,5007
992,0,16,66,9695,30234,17636,15843,3133,3971,1484,1260
993,0,29,60,5208,24677,2976,4197,13018,3256,1741,1238
994,0,41,48,12939,48225,15640,10342,10632,7568,1625,2161
995,0,38,43,8641,54414,17855,8841,4144,3490,1649,2287
996,0,40,40,24551,42102,18073,15417,9349,6467,1524,3943
997,0,34,44,354995,24904,5683,3431,1158,1582,1221,624
998,0,29,61,10288,15147,32507,14093,2513,4339,808,4444
999,0,27,63,315576,49450,32525,6408,11800,2854,1858,2335
1000,0,27,63,133340,59768,18166,34511,20253,8473,3806,2178
1001,0,30,67,1106664,59273,30256,3489,6145,6208,2969,1803
1002,0,40,57,26631,33988,24142,8023,932,12017,4122,8216
1003,0,48,53,34747,83191,9845,28933,16261,12255,4812,4117
1004,0,48,57,44363,37525,5666,52179,10185,7358,2994,5132
1005,0,47,57,351689,69873,32852,5341,9236,6265,1510,1296
1006,0,43,57,89319,25510,12473,12938,3813,5429,4069,4354
1007,0,47,63,33274,41456,24803,13906,5685,11786,4878,2329
1008,0,53,64,5998,9305,25253,4217,7345,6178,955,2089
1009,0,57,69,23698,19870,19791,4545,5657,4225,1652,2393
1010,0,66,70,3397,6075,9500,3177,3168,5893,3052,2194
1011,0,56,60,225759,14117,2984,485,1631,842,742,815
1012,0,60,60,9060,5272,6096,7862,2474,4219,2334,2499
1013,0,53,56,277866,124133,58312,19258,10299,8365,2244,1256
1014,0,43,57,13406,15063,19047,5896,6648,3953,3428,1872
1015,0,48,74,26549,20042,20493,23539,13326,6014,2381,2866
1016,0,30,77,158753,29317,35182,33957,9948,2965,3989,1907
1017,0,37,78,89149,17056,13320,1455,2834,2332,525,652
1018,0,27,66,45192,89811,9461,18995,7142,5321,3068,3894
1019,0,38,48,10304,14912,1556,1581,4536,5189,5692,1369
1020,0,50,38,59151,52553,20924,12054,3759,7711,3905,2357
1021,0,48,38,54071,46682,33966,9269,6660,5880,5134,3773
1022,0,63,38,19061,18582,5816,3731,9337,7128,3767,2454
1023,0,61,53,14483,10567,17918,8734,14796,10021,3796,3680
1024,0,63,51,18088,25911,8776,8189,11794,5039,3766,1556
1025,0,70,53,3073,6150,8652,6476,7651,4029,1232,2591
1026,0,70,56,11690,12405,5433,3197,5986,4591,1394,1714
1027,0,64,44,151145,18402,3600,1858,2951,2628,457,1519
1028,0,78,47,23323,7645,3128,6618,5547,9332,4134,1552
1029,0,80,47,9533,5083,2877,5631,1310,3491,2241,1860
1030,0,75,51,8105,11137,6594,6814,9025,2695,3954,4126
1031,0,77,61,9850,8760,6929,5707,3918,3383,1382,1812
1032,0,60,66,96091,63598,40140,18073,4693,8154,3036,1281
1033,0,51,57,58305,32066,2307,16880,13604,5385,802,1725
1034,0,56,51,22151,9771,4104,1068,6746,3041,2004,2056
1035,0,56,43,5404,9243,901,5957,8293,3020,1833,1986
1036,0,60,38,204088,34276,11489,7642,9040,4698,3969,2236
1037,0,54,48,184364,23932,13231,27154,4266,3634,1522,1466
1038,0,47,48,30215,37782,7719,3597,5802,3670,2282,1414
1039,0,48,48,5615,11895,8116,600,11995,4156,2917,1820
1040,0,56,60,3509,2343,12339,4719,4632,3847,1179,2379
1041,0,60,61,11564,8532,20514,8466,7358,3478,2062,1263
1042,0,61,67,180453,40182,20382,9170,14263,6702,1391,5324
1043,0,57,77,6380,16629,5215,16313,4734,6097,2011,3323
1044,0,57,78,32898,12702,72600,8794,8113,18694,5923,3409
1045,0,60,70,358821,21145,20947,2107,5129,4054,760,1206
1046,0,64,75,10291,12475,11160,2385,3259,4215,1864,2803
1047,0,60,77,16287,19506,26745,1529,4098,3960,2432,2599
1048,0,53,61,6111,14806,241,6787,5698,1901,1311,1558
1049,0,63,53,1577,13795,6200,3385,7140,6859,3651,3131
1050,0,53,50,162156,41423,17353,9073,10132,3930,2547,688
1051,0,56,48,1460,7752,8287,7487,10462,3111,1234,1532
1052,0,60,54,7409,7296,2023,8245,5462,2440,1055,3271
1053,0,54,64,12281,4556,8762,6083,6932,3189,2814,1377
1054,0,63,69,18919,17980,23867,4220,6497,6719,2011,1427
1055,0,64,66,17782,14709,9028,3851,3000,5545,2368,2992
1056,0,64,56,62204,7409,1241,1773,2525,1417,427,593
1057,0,66,41,6785,16885,2166,4041,9186,5572,3665,1969
1058,0,60,47,7161,13740,18795,6845,3361,3146,3315,2297
1059,0,57,44,5510,19031,2701,9692,4851,3964,1913,2450
1060,0,54,54,5346,8269,6706,5633,7724,2035,2190,1449
1061,0,53,63,15108,10128,4246,5234,3343,3193,1513,1453
1062,0,60,47,25782,26652,5510,3503,8858,6524,1588,1696
1063,0,60,47,12211,30766,11477,6105,3074,6218,812,1314
1064,0,54,34,79720,21654,2246,2151,4244,1435,499,632
1065,0,37,29,5465,54894,19890,2928,5372,2005,1312,3560
1066,0,29,47,15733,8327,14197,5344,3858,2189,1923,2013
1067,0,35,54,2877,2235,7246,4447,5576,3292,3232,1506
1068,0,41,69,19563,14734,16810,11050,12646,4340,1996,1762
1069,0,61,70,7924,6430,5380,2272,5941,3182,3095,2371
1070,0,69,60,5435,7816,2599,3724,6056,3068,1709,855
1071,0,56,53,86993,18488,10373,1612,2130,1751,527,411
1072,0,57,53,20164,11204,6965,8731,3820,3599,1666,2287
1073,0,48,57,9425,25211,20975,5398,3030,3513,2296,1981
1074,0,43,74,11548,4748,8786,10632,3301,2902,2387,2266
1075,0,50,83,2775,7894,17049,10852,3338,4942,1369,1074
1076,0,47,78,76254,14013,4883,3892,639,1918,521,625
1077,0,56,74,15906,10469,383,9886,7309,4782,2863,2767
1078,0,44,64,511588,85013,53792,7622,5722,5073,4447,2225
1079,0,30,43,264201,25686,1515,3720,2310,913,655,271
1080,0,27,41,37406,34031,13379,2504,5452,2871,1368,1405
1081,0,21,48,51264,26727,32612,11165,12498,7983,1950,3270
1082,0,11,40,412623,244362,31753,45641,13219,3890,2038,2783
1083,0,23,60,33861,12071,28258,16358,11160,5499,8378,1277
1084,0,21,70,69872,33016,52653,21161,19814,5616,1158,2576
1085,0,23,63,13833,17959,1630,6761,3846,3480,6812,1676
1086,0,48,60,4386,15172,1954,3202,6815,3338,2137,1854
1087,0,50,60,9458,4013,8859,3930,1793,2261,3109,2042
1088,0,60,47,8271,20642,6639,2694,5478,4122,2101,4893
1089,0,41,38,89009,49995,4948,2725,1763,1138,458,238
1090,0,47,47,10789,9461,5229,4230,6548,5845,2575,3038
1091,0,35,37,49863,62345,24044,20991,8662,4061,3185,2862
1092,0,29,51,107350,8045,12978,9615,4565,2179,545,610
1093,0,29,77,23184,28809,84429,12126,6261,2783,2261,2163
1094,0,24,75,2965,23369,6572,8026,5640,6578,4112,1656
1095,0,26,80,70785,16984,13774,4239,2315,1753,482,748
1096,0,20,63,21144,42801,9807,3333,8204,1910,2006,1590
1097,0,27,60,19401,24385,55127,7300,6976,4131,5297,2907
1098,0,23,69,5760,25349,20874,23531,5508,7110,4052,2372
1099,0,16,60,230209,190984,35269,30167,20922,6131,7676,945
1100,0,21,67,293425,67143,53237,12142,31828,9093,3315,1484
1101,0,30,64,4723,9000,18851,7661,4859,4875,5002,3492
1102,0,35,61,238362,27779,23656,12336,6204,9514,1638,2119
1103,0,44,63,121678,64903,21976,6369,12715,5893,2178,2316
1104,0,43,64,96667,30542,23124,20669,22275,3893,2411,1872
1105,0,35,40,127730,55716,2788,2736,2565,3788,948,1112
1106,0,23,41,602805,106405,78996,42878,4628,9131,12874,13623
1107,0,29,37,115066,98983,12961,13714,22468,15617,18507,18281
1108,0,56,23,78383,2207,1122,1586,6320,6545,3160,1684
1109,0,50,38,1857889,640020,218847,98229,105302,28817,16270,8200
1110,0,54,27,783945,22405,5208,4055,4893,2195,1992,1249
1111,0,43,37,48424,38433,11000,9565,4757,2077,1169,2065
1112,0,24,44,1452226,391835,222649,127663,262845,107106,25209,8872
