sample id,signal strength,attention,meditation,delta,theta,low alpha,high alpha,low beta,high beta,low gamma,high gamma
882,0,40,70,70231,6405,3998,2563,218,738,152,97
883,0,44,67,12565,7486,5613,2733,5073,3296,2060,3874
884,0,56,70,8549,4143,7500,5843,3638,8263,2631,1404
885,0,57,69,129839,21093,5553,11181,8258,5250,1779,3318
886,0,56,54,67639,14403,2170,1139,2668,816,683,386
887,0,54,56,31960,14975,12900,4261,6251,6044,7533,3105
888,0,48,50,17138,11211,8008,2203,5920,4658,2752,988
889,0,48,53,15073,17021,2628,12491,2338,4662,1924,1393
890,0,64,57,47860,22914,9948,1801,5550,9291,2930,794
891,0,64,50,20931,15437,4934,2064,6370,3489,1503,1534
892,0,56,48,7744,18049,7308,7494,12812,3227,2135,1321
893,0,50,53,27856,50357,20990,50953,11242,9489,1927,1170
894,0,51,56,8995,8041,4006,3165,3125,4952,2036,1884
895,0,47,75,5587,8191,7381,21952,7314,3533,1511,954
896,0,43,78,9163,23668,3267,15946,4914,2725,2011,1406
897,0,56,69,3239,15889,10189,5684,4729,11429,3744,1433
898,0,44,77,347789,7486,9109,723,1343,1601,457,220
899,0,54,63,3264,11817,8167,2886,6157,5928,3141,2741
900,0,63,56,43572,22115,8902,5319,12507,6276,4222,1672
901,0,60,51,131754,39703,3538,17783,13491,13786,2790,2771
902,0,69,44,30018,12865,1653,11158,8448,7608,2263,2595
903,0,67,48,9223,21240,15230,4916,1764,7387,2877,1376
904,0,67,51,37410,10865,14920,8322,26220,6227,3963,3374
905,0,74,53,6854,22749,6179,8716,7261,17663,3791,5513
906,0,66,63,5577,5063,6742,4506,2276,2067,3837,1189
907,0,66,70,9464,7401,19385,3771,2890,5049,1517,668
908,0,57,81,5426,12935,13317,17104,6951,3561,3095,2893
909,0,35,74,90469,35748,5444,462,2168,1161,349,501
910,0,27,60,375387,34408,4226,9234,9583,3328,415,1059
911,0,34,47,7141,12533,11660,3478,13425,6792,1565,1464
912,0,34,43,65176,4612,1368,5039,1620,885,483,268
913,0,41,75,5443,4245,12775,43966,7437,4926,2141,1977
914,0,60,78,3907,2118,2657,2694,6403,4465,590,1436
915,0,63,84,4136,2752,5862,5226,5659,4745,2172,2022
916,0,70,84,68502,5452,5694,3098,1571,2616,536,523
917,0,87,61,21779,11110,3797,3387,4798,7693,860,2858
918,0,69,75,4886,14055,15574,15728,3553,4023,836,2929
919,0,61,77,4448,8599,12699,6860,4916,3502,1615,2057
920,0,63,75,7645,5689,5022,10218,10558,5326,2825,965
921,0,53,84,15079,13537,12585,5984,3724,5418,2642,2932
922,0,51,81,14709,10872,16371,9148,7389,2679,2308,1785
923,0,56,64,13594,15391,5436,1330,12385,4546,7143,1408
924,0,54,63,1691,9977,4072,8553,5542,4348,1314,581
925,0,61,64,3558,3795,7791,10577,8424,6749,3385,923
926,0,70,53,8391,8202,4107,2984,4617,3771,1409,1560
927,0,61,64,78539,12348,7003,4722,2502,1498,346,892
928,0,56,51,141176,48800,7386,4180,10492,7277,1470,1447
929,0,40,44,50656,64440,14173,24316,8476,4719,1960,4657
930,0,41,54,4799,15122,23954,8020,8569,12756,1481,1162
931,0,43,63,11592,13187,39697,11918,8129,5425,2369,552
932,0,40,87,4528,12067,33046,10373,11210,5457,3680,1206
933,0,50,87,5851,16502,9504,2547,4244,3486,1717,960
934,0,44,77,5318,12661,390,7262,5562,3415,1684,1071
935,0,47,69,3283,15384,13573,15044,9813,3848,1606,1565
936,0,47,60,75453,10063,3935,4357,3599,1776,501,530
937,0,56,61,15519,9795,6258,8021,3318,8865,2341,2382
938,0,56,48,127942,24095,514,2867,6830,4495,1533,2694
939,0,63,35,43217,33178,10457,3802,11690,10315,1826,1655
940,0,61,44,114886,5977,28881,23677,20927,5080,3259,2393
941,0,47,34,26668,110496,22207,4119,10103,8337,3312,2540
942,0,53,41,151427,37365,5822,9225,8739,17815,5180,2721
943,0,44,60,176915,17379,20997,31665,11745,6507,1054,997
944,0,48,48,24490,21596,9222,4366,4307,4451,1976,2875
945,0,57,64,7884,9995,15765,8218,4316,6311,2449,1149
946,0,43,75,183998,59353,34324,6080,4171,7217,4539,1549
947,0,41,60,45428,12776,4738,1830,3844,1355,780,805
948,0,34,64,261154,86104,67225,17109,13485,8791,4039,3152
949,0,37,60,8930,9503,6311,6276,4946,5513,1343,4503
950,0,35,64,148491,42126,39471,7355,5939,5359,1748,2836
951,0,44,74,15329,21407,16783,11892,7272,10360,1799,1487
952,0,44,61,710019,108618,21018,8986,4415,7060,3420,4387
953,0,34,60,125867,8166,2884,4419,3101,1147,726,369
954,0,40,60,11097,12480,14210,2458,6582,3704,2405,1296
955,0,35,56,454132,91951,61090,33480,48458,21418,9425,5136
956,0,35,57,1380301,106968,11942,21592,16147,7511,3133,3240
957,0,47,56,22679,9089,7096,2313,5085,5053,2556,1238
958,0,48,40,43674,18124,1157,4111,7534,3773,4734,5266
959,0,60,27,11897,10974,1674,3143,6829,7672,3322,10529
960,0,66,37,4606,28855,17215,4806,6418,5571,3040,2489
961,0,53,29,82729,67649,5338,15391,4247,4214,1299,2074
962,0,38,38,171462,84465,26738,9716,1054,3361,3573,1459
963,0,21,63,8597,9099,3027,25671,3047,2807,753,4936
964,0,27,60,56119,8244,1842,5604,8074,3971,1938,1652
965,0,43,57,53637,16647,1224,4871,1417,7111,2898,2491
966,0,54,66,47190,8248,9496,8556,5917,2711,3048,1795
967,0,61,66,5316,6044,13143,19022,3685,5075,891,1567
968,0,60,74,46335,14516,23817,2058,12976,7953,1711,2216
969,0,47,84,191960,18968,2864,12237,2592,2170,2383,3586
970,0,35,70,930408,147962,22954,19735,9803,5304,2122,1324
971,0,41,50,47135,32374,7525,5823,6254,13514,5175,1885
972,0,27,35,950471,292426,39043,14409,47231,15304,1676,1099
973,0,21,13,298566,201147,10437,8581,20490,7558,1889,2613
974,0,38,10,62793,35013,5215,4710,3800,6711,2206,1596
975,0,34,14,12973,18753,6150,5555,4275,5243,4908,2153
976,0,24,14,374906,56399,7837,2375,2530,1167,552,194
977,0,40,27,1751,18834,4957,6934,8928,5704,1892,1069
978,0,48,27,10332,11377,3818,893,5614,6753,4063,2873
979,0,51,29,8810,6357,1088,5907,3973,3880,1496,2540
980,0,81,43,5672,7376,3064,7257,3029,7925,894,2890
981,0,88,43,2913,7491,2201,4287,7643,5400,1804,1923
982,0,80,43,66585,12881,2569,1990,4364,2973,789,298
983,0,74,51,15811,8393,8241,7917,3007,3468,1834,3787
984,0,61,30,706798,44005,1960,3401,8802,5435,1707,1880
985,0,53,24,130991,57160,4374,7498,9279,11833,6602,4732
986,0,41,43,2787,12213,49791,3218,19696,3271,3945,2201
987,0,38,37,9779,24334,20079,2169,11575,3911,3512,1119
988,0,50,57,27051,4342,3630,5245,2851,5640,1807,2588
989,0,38,70,174345,116438,46816,25218,10614,6903,2916,1444
990,0,43,60,39205,21776,12187,3392,6092,3465,1380,1232
991,0,41,48,102540,47008,4448,5249,2667,4040,1039,1293
992,0,17,37,100560,43820,6744,3083,1243,1874,292,266
993,0,34,38,265763,13271,17346,2938,9348,7020,2725,1476
994,0,29,43,347633,17097,14397,3419,3915,2256,624,313
995,0,34,56,24655,8247,3900,6494,5572,1932,2284,1987
996,0,54,61,11249,6657,2361,3750,5169,4262,1435,1885
997,0,57,53,5830,10173,3952,1618,2020,5160,4773,1857
998,0,69,53,6676,10506,7403,7290,5099,6059,4836,2396
999,0,70,53,28393,23695,7369,17560,9878,6355,3567,2358
1000,0,54,57,331589,18909,11114,1432,1297,1606,856,420
1001,0,56,61,6035,11635,7896,3090,4257,10104,2034,2475
1002,0,40,61,18667,84097,43742,19032,5021,5035,1358,2340
1003,0,21,54,491551,138899,34557,9880,5153,3290,1163,4034
1004,0,13,56,1270779,45704,34215,3720,4815,1790,2063,2459
1005,0,1,48,87682,53298,7952,2988,1739,3024,1236,1087
1006,0,1,37,42963,28021,4018,5010,8795,3161,2924,1808
1007,0,20,51,5755,8303,8292,8774,1328,3790,1457,1247
1008,0,35,56,9951,12514,10661,18150,7073,4134,1653,707
1009,0,56,66,8351,6149,3889,6942,8252,8802,1845,2481
1010,0,51,66,338701,25657,3893,2407,1031,1521,2402,1167
1011,0,48,67,109557,32008,52203,72705,35099,14991,7343,17969
1012,0,41,41,1380735,187933,14730,8743,17386,12024,3450,3831
1013,0,29,43,315708,7208,4507,2689,4349,1918,453,425
1014,0,53,50,13015,3609,970,3699,2901,5130,1624,1019
1015,0,43,43,286779,20818,7010,10082,2340,1244,591,406
1016,0,53,57,121130,36245,12313,7878,2565,9918,1762,1119
1017,0,66,48,22286,9867,1882,3151,2688,8981,2596,1020
1018,0,56,48,10932,9046,6259,1499,8115,3102,1486,1553
1019,0,66,53,9589,31670,49378,7864,5536,8080,1978,1872
1020,0,69,66,7151,3055,7362,5998,2116,4442,2681,1062
1021,0,60,67,13774,17125,5421,2596,6228,5338,2540,1180
1022,0,56,67,218949,29979,16642,3013,7718,6591,789,603
1023,0,43,43,109518,14235,1006,597,1427,381,231,146
1024,0,27,30,58363,77566,15604,28273,3124,5215,2071,1924
1025,0,24,35,9185,28964,3047,10938,2998,5718,2045,1152
1026,0,17,40,24726,32074,14175,21251,10818,5050,2222,1060
1027,0,14,48,585792,233684,11108,51111,33794,4495,2829,4338
1028,0,21,51,82424,8780,4788,2997,2318,1715,486,501
1029,0,11,47,310995,28448,2336,5401,1315,1556,665,259
1030,0,20,47,170167,17197,2237,19556,3787,6279,1634,2871
1031,0,43,70,5262,4494,30228,14388,5973,8938,1724,2706
1032,0,44,80,16337,10590,4934,24167,6637,4615,1379,1964
1033,0,57,91,48983,15461,21481,7030,11410,8038,3278,1386
1034,0,50,75,436720,187417,22594,9937,11067,13915,5010,4315
1035,0,35,43,74080,15999,1207,538,816,558,72,135
1036,0,34,41,9134,9821,6674,15970,6042,3599,1262,1379
1037,0,34,37,8081,9403,6961,3307,7925,3459,4262,2057
1038,0,51,35,1702,11065,1991,1192,4064,7535,4843,1289
1039,0,64,60,26630,9188,5512,15494,3582,4504,3869,4513
1040,0,63,60,522201,27732,16980,25694,4323,6559,1672,2547
1041,0,66,64,27521,2756,5267,6500,7009,3751,1331,2001
1042,0,50,69,5784,28461,4101,3612,2911,3429,2461,667
1043,0,60,57,7647,5218,2644,2359,3667,4331,2513,1097
1044,0,57,50,20375,36313,9037,11458,3705,3539,2521,2365
1045,0,48,43,44666,44991,6487,20943,9654,5926,2238,2321
1046,0,53,60,3261,4340,6791,4444,3299,3251,2830,1251
1047,0,48,64,5513,10477,7010,5480,3048,5290,2150,2557
1048,0,57,60,26316,20450,5180,2895,1116,5430,2858,2324
1049,0,57,51,6943,66677,9621,10808,8731,7357,2850,3243
1050,0,56,51,3940,10871,14563,4518,5370,4597,4713,1157
1051,0,63,50,8314,6146,6686,9031,10335,11290,1303,3700
1052,0,63,51,13467,17838,2326,7538,5282,5508,3357,4955
1053,0,63,56,60787,21092,3009,7069,3568,2778,680,721
1054,0,67,53,6431,11677,4412,8914,1728,6934,1218,2499
1055,0,60,54,8767,12829,8246,5618,2783,5362,1903,1701
1056,0,57,64,21984,8161,12110,2212,2935,3388,1068,2062
1057,0,53,66,75449,68244,20691,13768,11623,5462,1370,1512
1058,0,43,70,174358,32976,38552,10932,9315,6736,3535,2555
1059,0,23,47,328700,309910,15696,2554,6510,7315,2043,3388
1060,0,23,50,42672,19451,32773,18415,10636,10528,10525,6553
1061,0,24,44,245636,131511,15045,26073,17834,11396,8985,6687
1062,0,17,47,798852,63997,79020,16273,6485,6515,12695,7734
1063,0,29,80,121066,17366,25884,17873,6942,3857,4029,1422
1064,0,20,64,103076,43564,7960,6208,4667,3161,2862,5012
1065,0,26,83,52765,15596,48739,7482,6700,9332,2042,2393
1066,0,26,66,231087,175013,6695,46136,13947,8403,4746,6132
1067,0,21,47,319906,66542,8935,6876,1059,3640,698,998
1068,0,16,44,93774,16193,3822,907,2391,645,301,355
1069,0,16,38,46365,22640,26197,4469,7434,6186,1549,1747
1070,0,13,53,121669,32568,22818,34682,18376,2688,2018,2965
1071,0,24,57,72037,21160,11810,7083,28093,6222,3800,1922
1072,0,40,51,38534,30352,3416,1725,5512,5140,1871,1640
1073,0,38,37,6644,29291,3068,4902,3129,3957,1021,1378
1074,0,41,27,84077,21500,5828,5564,4453,1768,664,307
1075,0,41,27,6436,17410,6870,5814,12162,4287,3100,3262
1076,0,40,35,9674,27764,7249,2616,4847,5252,2036,2370
1077,0,38,38,108425,21338,3712,3047,725,2447,264,356
1078,0,53,48,13075,9867,2159,32039,9249,10482,2545,2331
1079,0,60,56,61992,7711,5816,7854,5268,6812,1174,1140
1080,0,66,56,335014,9106,2163,2624,5032,3632,301,1040
1081,0,70,63,5459,14661,8464,4305,6429,3911,2073,1705
1082,0,74,48,16183,5424,1110,3598,6052,2969,1415,526
1083,0,67,51,5919,7309,9643,2774,1558,3805,1443,759
1084,0,61,61,84684,6750,2086,4610,1873,1703,536,394
1085,0,61,63,15386,9832,7040,4968,5007,3277,4356,446
1086,0,63,67,5575,4873,5297,975,3967,3428,1247,3480
1087,0,66,54,3804,8013,2107,3582,8216,4359,2255,4463
1088,0,77,51,2779,7461,5683,2849,7465,5848,2175,3330
1089,0,75,61,28057,1125,4809,12162,6156,2240,2243,3597
1090,0,66,60,157222,8165,3727,1368,2082,1695,2969,2693
1091,0,67,70,6727,3982,6389,4609,1967,5575,1320,996
1092,0,41,63,96527,25881,3458,1931,2061,538,319,257
1093,0,53,51,16610,6274,10368,1975,5931,10062,2436,1401
1094,0,56,57,16244,12985,8920,7573,3479,6170,2297,1231
1095,0,43,56,5564,21331,4252,17132,2352,3519,1252,1725
1096,0,61,69,210266,36491,34110,3688,9404,10327,1277,2374
1097,0,56,75,14835,2855,3923,4906,3704,2894,1175,788
1098,0,50,74,9683,17446,9950,7458,6364,3656,1429,1135
1099,0,41,64,54822,23002,1646,7213,839,1078,456,233
1100,0,34,38,332426,148823,2307,3161,6893,7501,1324,1334
1101,0,21,30,216381,79423,33268,6981,13839,9080,2203,2514
1102,0,20,41,5522,7368,12896,10436,4582,2467,2551,1343
1103,0,27,48,4071,10143,8015,638,3807,1671,1259,2186
1104,0,27,83,123443,8322,8467,5983,1364,1185,520,204
1105,0,27,97,12891,6620,15409,12103,3467,2806,1823,1329
1106,0,37,91,3552,6786,6553,3460,3313,3380,1504,1089
1107,0,54,91,10830,2685,629,5618,4182,5788,1100,1910
1108,0,61,77,2522,14345,2532,3865,4715,2539,1198,1219
1109,0,74,66,639,11420,6556,9320,3420,7236,1899,1691
1110,0,69,67,7884,11156,5067,11009,6716,3545,2674,781
1111,0,61,75,2105,4176,10676,1640,4226,4402,3218,1300
1112,0,57,88,13478,10481,16246,6890,3927,2830,2458,957
1113,0,57,88,4979,8509,10056,5452,4111,6974,1516,1886
1114,0,61,90,87549,25983,20487,22001,12508,13127,2712,3868
1115,0,51,88,2371,10088,12336,9401,10557,2804,1795,739
1116,0,63,87,14308,1409,1855,7147,4194,3177,1768,1267
1117,0,57,83,6978,8783,1291,9626,5324,3569,4780,1222
1118,0,61,80,9046,6389,6683,4405,5566,4686,693,864
1119,0,61,84,4072,23081,38331,18599,4578,5664,2325,1595
1120,0,60,80,5803,11987,14464,740,4358,7022,3596,1221
1121,0,60,83,14847,5766,15368,1233,12408,3664,4079,2161
1122,0,38,74,129878,135170,9825,19845,8664,4116,2286,1226
1123,0,44,74,37563,9630,22990,5370,3645,5604,2247,2084
1124,0,43,69,157494,41249,11575,20962,9864,15924,1897,3819
1125,0,27,64,84151,14432,5506,5137,4368,822,1679,866
1126,0,34,69,58543,58984,7227,13541,5545,3694,2002,869
1127,0,37,70,14114,4195,6014,16460,3029,5965,1155,2250
1128,0,11,57,200790,127552,7870,9065,11382,1867,1901,3106
1129,0,35,63,12987,2994,5735,957,853,3841,4585,1194
1130,0,38,60,233730,68366,8013,12075,11900,6190,1973,1211
1131,0,21,51,67867,22367,13959,2011,1177,1210,603,255
1132,0,44,64,14271,10204,3009,6022,3306,3533,3381,1558
1133,0,30,48,176838,33593,5177,710,3723,3328,2425,2491
1134,0,40,60,100006,10108,12906,5330,7309,4825,2382,1526
1135,0,41,43,325586,36205,1670,2762,3270,1559,415,240
1136,0,37,48,543652,14701,9548,10554,7121,3413,873,2092
1137,0,44,63,78708,12819,4983,15163,5559,7784,3965,687
1138,0,41,61,9253,13295,15855,9193,21610,5271,2386,1221
1139,0,47,77,140208,44162,13751,21736,11779,5152,701,1230
1140,0,53,83,16736,4671,9181,9440,3322,4612,1527,1036
1141,0,63,69,14178,10714,2827,3671,13110,11751,3088,3364
1142,0,69,61,10452,9180,1069,4797,7451,4044,1857,1638
1143,0,67,60,106426,45128,21776,6842,7020,4454,3749,1599
1144,0,69,37,16365,31373,1551,4125,2883,9317,4206,2380
1145,0,53,47,23331,59006,19139,13835,7806,10585,3198,4387
1146,0,34,61,168598,40413,51809,10220,4060,2572,1200,446
1147,0,34,64,163094,15322,11609,6634,5909,2260,900,605
1148,0,34,74,131602,5566,1167,1649,1504,2201,384,581
1149,0,20,66,223675,135416,25359,11354,14561,4431,1867,2649
1150,0,29,48,111158,56711,9104,4578,2352,6012,2630,1657
1151,0,23,34,312510,96511,10156,3716,4771,3072,1468,1467
1152,0,11,37,133261,61966,26799,11127,8677,6745,1414,1194
1153,0,16,34,148130,143442,19855,7858,13910,7585,3259,2979
1154,0,1,40,511591,155792,12338,52582,13336,3407,1752,1454
1155,0,8,37,212445,205769,16026,7376,5114,12924,2061,1696
1156,0,23,34,12692,12891,4513,1637,2083,7172,1724,903
1157,0,21,40,692805,113422,16130,29933,9086,5282,1638,1945
1158,0,40,48,69500,26260,18861,16793,4904,7463,7782,4155
1159,0,60,63,10084,3133,5785,2708,5222,6223,820,1577
1160,0,50,75,13771,7088,4824,8656,5482,2567,1605,1339
1161,0,64,75,32922,20340,6174,4151,5166,5129,1206,2080
1162,0,57,61,1579867,358331,65909,30137,24060,27216,10187,3132
1163,0,57,57,10109,4751,2712,2020,2018,4661,3353,4107
1164,0,60,60,9381,7932,9093,8807,2855,3885,4200,2392
1165,0,50,78,368640,23000,55092,36651,4196,6817,1731,1989
1166,0,64,87,17257,5480,6376,1958,6435,4163,2359,942
1167,0,41,80,196261,117384,20659,7629,4306,5761,3498,4549
1168,0,50,63,6883,16235,4897,1231,6607,8081,4487,3654
1169,0,63,47,10069,8805,784,8027,7344,5085,775,951
1170,0,57,41,24340,12823,3091,3699,5719,3331,2423,3556
1171,0,75,47,30010,17915,4013,13564,26781,8265,11267,1446
1172,0,64,61,44204,37292,40449,26748,26708,14057,2162,1174
1173,0,56,57,140192,20309,3428,4125,2120,2616,438,503
1174,0,50,60,350067,40042,14001,7149,11461,5464,3842,4827
1175,0,38,57,1936777,183474,38088,20188,20388,16617,6252,3499
1176,0,30,53,68620,31827,8270,12226,4015,3188,2793,2320
1177,0,41,63,8043,7957,19145,5058,6062,10106,2709,1570
1178,0,56,69,17316,6075,11159,4490,5261,10097,4199,3071
1179,0,63,84,155917,17696,11660,30673,5254,8683,3863,2453
1180,0,80,87,11605,3827,7590,11086,15069,7759,1960,5050
1181,0,78,78,119744,35024,22330,8895,22396,19656,3342,2749
1182,0,57,77,229541,54511,24003,14511,6964,3892,3835,4313
1183,0,41,61,228968,54420,8856,9479,5982,1718,3022,763
1184,0,29,56,61885,13597,4864,1920,2077,2157,1487,425
1185,0,27,56,17127,24696,13668,6094,6561,10142,5453,1512
1186,0,40,61,18884,20254,21526,14595,6609,8749,5913,2146
1187,0,56,69,95799,23345,22542,5481,11972,7151,3315,2280
1188,0,56,70,372603,244665,62274,74874,23831,42143,10521,8039
1189,0,37,64,833692,337412,42821,50702,21380,10854,6153,6772
1190,0,27,38,130524,81282,3976,1825,8643,5593,4545,2227
1191,0,16,35,82279,92342,25362,29779,5947,6246,5151,2180
1192,0,26,38,4838,7102,10959,5078,9828,7871,3329,2244
1193,0,38,50,74492,26701,7814,25425,12885,5538,1775,2717
1194,0,50,77,34438,9117,13903,12755,9886,7483,1693,2293
1195,0,66,78,33830,16601,12414,13069,7430,12280,2529,2820
1196,0,51,78,115685,33640,4748,29465,14848,5368,2202,1076
1197,0,60,77,31823,16545,14282,7554,10413,9021,2123,2053
1198,0,47,67,188877,4317,598,2173,1141,320,317,178
1199,0,37,67,257893,19068,5610,12146,2355,3159,405,387
1200,0,50,66,9072,9250,4426,8666,8202,6401,822,1330
1201,0,30,57,197991,116908,23569,17189,12916,4200,2868,1420
1202,0,50,51,19179,14182,4237,2285,6497,8640,1062,1835
1203,0,56,53,90505,16578,24168,17931,26981,10203,1991,1546
1204,0,57,56,2083,4974,1832,14212,4879,8928,1347,2374
1205,0,84,60,16071,8405,3932,4681,7341,8587,1535,1868
1206,0,77,66,27127,19626,12341,3490,7090,6065,2101,1649
1207,0,66,64,298764,23774,15103,6091,9423,2352,2260,1194
1208,0,48,57,69228,16087,4032,4694,2721,1334,260,422
1209,0,48,53,8247,12729,2413,3336,3496,9472,1263,1914
1210,0,51,66,11263,3672,16836,4604,3560,5482,2178,1020
1211,0,54,78,11093,10498,14002,23833,2750,4094,1071,1414
1212,0,60,78,229243,33458,3810,14779,6837,4699,1274,752
1213,0,54,80,4006,6652,659,4936,6958,3338,1735,817
1214,0,43,77,102859,36061,37881,22013,12862,5440,2946,1838
1215,0,38,66,369085,134713,115335,13634,17414,14062,3830,2418
1216,0,34,64,333158,80008,29591,2813,4926,6139,1990,2128
1217,0,30,57,4778,18678,3006,1490,3985,6149,1819,796
1218,0,37,56,2187,10064,5176,26688,22167,3632,1607,1163
1219,0,40,60,7838,18200,19050,4179,2019,2931,1589,920
1220,0,43,70,12201,17148,4291,32216,6061,4151,2536,1553
1221,0,41,81,6922,24195,8414,7715,2048,8582,3855,766
1222,0,37,80,4732,20653,11800,8114,3481,1900,1143,1446
1223,0,26,74,248617,45144,20962,6075,2706,1814,874,531
1224,0,23,69,87262,14274,9871,4214,1749,1521,348,205
1225,0,8,75,132147,86448,44136,31168,5595,6484,3015,2676
1226,0,17,75,20695,7923,1162,9245,3353,2856,1831,606
1227,0,40,67,10964,16819,1711,6291,4797,6794,1998,1806
1228,0,48,63,6718,38231,18817,5065,2365,8985,2002,1011
1229,0,61,57,9746,16868,4750,4997,2241,4210,1785,2005
1230,0,57,64,1458,10328,18598,16200,6643,4709,2435,1602
1231,0,53,69,7227,9487,4123,4636,4457,3280,1343,1792
1232,0,57,75,1156,9380,9596,4555,2455,4985,1224,2862
1233,0,51,83,5723,8339,9605,4280,3268,1806,2093,1995
1234,0,44,67,97467,54984,10385,9263,2266,3819,2568,1383
1235,0,40,64,112840,53753,14204,8693,6776,7403,702,1157
1236,0,35,53,5311,23146,4617,4621,10628,4607,1097,1199
1237,0,40,40,5233,19458,4315,2637,5935,3923,2011,2598
1238,0,38,54,7801,18906,21779,21907,4636,2536,1646,1675
1239,0,44,53,18386,13755,1721,3824,2725,3622,2135,1176
1240,0,30,63,220146,34441,26481,4714,4999,2101,571,1366
1241,0,34,64,69653,24233,2136,7828,4088,6390,1880,2612
1242,0,34,54,28619,35908,14464,6641,3939,2253,609,1106
1243,0,30,53,19852,21246,4099,5054,10359,5610,1858,1144
1244,0,47,50,8223,16037,9951,10785,12958,6143,1345,1726
1245,0,30,53,120696,14608,7277,290,1060,761,877,381
1246,0,53,57,1836,1392,4402,6576,7864,4646,1088,3329
1247,0,57,67,11901,2548,3256,2646,2064,3234,1615,3187
1248,0,53,67,82851,9337,4520,2588,1714,1570,316,340
1249,0,64,63,2847,29811,8380,4336,13505,4967,1112,1877
1250,0,43,63,59259,12132,8092,5539,3698,932,375,487
1251,0,34,57,51771,9326,1998,3364,1739,1698,501,383
1252,0,27,57,28243,28362,13478,10660,11950,2416,4191,1607
1253,0,30,77,6316,6017,23218,9945,4714,6952,1435,784
1254,0,47,78,8337,6023,10714,2583,3837,3783,1993,2225
1255,0,51,87,3804,7762,5909,12353,3092,6048,5000,1716
1256,0,61,100,4107,3830,15379,17931,3709,6082,1763,1394
1257,0,61,100,2978,12686,16677,15256,1963,6772,1258,1262
1258,0,69,90,3155,3652,3780,1773,7737,4740,1424,691
1259,0,74,81,8681,7815,4189,3641,5086,4628,850,1978
1260,0,70,70,9218,24356,21620,7677,6221,6266,2112,3345
1261,0,70,69,4802,2188,1233,6813,2555,1564,3454,672
1262,0,54,78,6546,14854,13888,5781,5187,3156,2165,964
1263,0,47,83,2396,8660,5546,8538,7033,2849,1382,3680
1264,0,44,78,14382,15547,3586,9213,4974,2769,1758,1462
1265,0,47,69,3127,4719,3591,4532,9499,2439,2729,1571
1266,0,48,64,13242,16898,3921,8511,6399,3133,2003,1307
1267,0,48,66,31598,15300,13086,5077,2541,3960,6858,3093
1268,0,53,69,47391,29097,28628,10932,8012,12810,7206,6530
1269,0,27,69,298329,46727,18929,1705,2101,597,353,736
1270,0,43,70,3288,3077,6812,6736,10975,10013,1449,1043
1271,0,48,61,2243,16949,2511,5190,7624,4039,945,1197
1272,0,41,70,12442,11120,38946,2858,5472,3486,3510,782
1273,0,66,83,2945,5086,11878,8416,3280,5016,1937,758
1274,0,57,69,1697,17177,2067,1906,7603,3908,1145,874
1275,0,44,80,62458,18306,5786,14449,3064,1075,280,318
1276,0,43,81,5932,5436,17391,8214,3243,1990,1512,1112
1277,0,41,74,7163,13515,6487,6588,1886,4024,865,1862
1278,0,41,84,8712,17398,5463,5407,3889,4785,2932,3417
1279,0,60,70,8021,11000,3489,1364,2569,4876,1174,647
1280,0,63,70,6785,5194,9090,20299,5420,3214,1507,1412
1281,0,56,87,7495,2686,17278,8339,2854,1885,1564,534
1282,0,51,78,1498,42440,5288,4118,3101,4730,2757,1035
1283,0,44,93,4858,6116,3216,10370,2771,2691,1658,1694
1284,0,54,84,17952,11928,9164,9243,1900,8066,1932,861
1285,0,61,69,15716,10546,9046,1177,953,3608,1337,1070
1286,0,75,77,9708,10427,6359,3242,6471,7790,866,1279
1287,0,69,80,6984,8890,6361,18726,2805,2753,1525,1490
1288,0,61,83,5708,15375,16161,10815,3557,4546,3200,666
1289,0,60,83,19552,13942,10832,2879,4408,3696,3422,823
1290,0,47,88,10824,25050,17940,5986,3135,3959,1402,2129
1291,0,51,74,7593,19444,5997,3118,5254,3862,2809,1053
1292,0,47,74,52923,29474,36724,12699,7862,4294,3211,1163
1293,0,37,74,113064,11086,4785,3543,1836,745,319,709
1294,0,40,64,2096,20486,2133,8566,6448,4447,2485,571
1295,0,26,63,13770,78578,15662,7222,7276,3274,1054,1515
1296,0,26,57,113614,38331,17630,18187,8482,3920,1999,1097
1297,0,40,43,14118,15529,660,2747,7264,3595,1461,2071
1298,0,43,35,412526,40426,717,6056,5570,8267,700,1535
1299,0,67,38,6870,5702,2938,5880,6679,9211,2475,1111
1300,0,60,24,291164,64099,7284,5155,5773,1770,597,1155
1301,0,61,26,1511,18002,3502,805,6197,5133,988,1463
1302,0,67,47,10470,2992,6253,4640,2146,5189,1389,2115
1303,0,57,53,18404,13954,11762,9627,4915,7399,1629,1066
1304,0,74,57,258563,14307,2714,2523,1320,2055,556,556
1305,0,54,87,6604,20768,31333,52376,3000,3211,3129,3205
1306,0,26,84,134845,101744,50979,54142,11137,2707,1600,2943
1307,0,26,80,284315,53242,11394,24487,11244,16534,2267,2487
1308,0,21,74,44131,59186,4520,7276,3754,3844,2228,1722
1309,0,35,60,682255,34885,45475,5132,16947,13511,2176,2762
1310,0,37,51,210322,36160,12192,1645,2500,798,597,284
1311,0,21,50,60121,10249,2484,1996,2107,509,190,147
1312,0,29,61,35634,24883,8649,13102,6601,6310,5117,1001
1313,0,23,54,451741,90673,15421,28915,4340,11612,8709,2519
